order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,payment_method
ORD-2024-05390,2024-12-09,2024-12-15,Standard Class,CUST-0676,Aarav Davis,Home Office,Central,Michigan,Detroit,Technology,Machines,Document Scanner,5,229.89,0.0,1149.45,146.67,Cash on Delivery
ORD-2024-01439,08/07/2024,2024-07-14,Standard Class,CUST-0618,Laura Khan,Consumer,East,New Jersey,Newark,Office Supplies,Paper,A4 Copy Paper 500,5,11.83,0.1,53.23,14.6,Credit Card
ORD-2025-01770,2025-12-21,2025-12-24,Second Class,CUST-0233,Aarav Verma,Consumer,South,North Carolina,Charlotte,Furniture,Bookcases,Corner Bookcase,3,110.73,0.1,298.97,-21.95,Credit Card
ORD-2024-05004,2024-05-18,2024-05-23,Standard Class,CUST-0135,Olivia Singh,Consumer,South,Florida,Miami,Office Supplies,Paper,A4 Copy Paper 500,4,34.21,0.1,123.16,31.51,Debit Card
ORD-2025-04105,2025-01-17,2025-01-20,Second Class,CUST-0191,Meera Singh,Home Office,West,Washington,Spokane,Office Supplies,Binders,3-Ring Binder,2,21.93,0.2,35.09,3.55,Debit Card
ORD-2024-00554,2024-07-27,2024-07-30,First Class,CUST-0024,Ananya Khan,Home Office,East,New York,New York City,Office Supplies,Storage,File Cabinet,5,176.4,0.0,882.0,170.41,Debit Card
ORD-2025-00229,2025-06-20,2025-06-24,Second Class,CUST-0708,Daniel Khan,Home Office,West,Washington,Spokane,Technology,Phones,Smartphone X,4,164.85,0.0,659.4,173.55,Debit Card
ORD-2024-04289,2024-11-19,2024-11-26,Standard Class,CUST-0240,Arjun Davis,Consumer,Central,Ohio,Columbus,Office Supplies,Binders,3-Ring Binder,4,29.56,0.0,118.24,40.8,PayPal
ORD-2025-03947,2025-11-03,2025-11-09,Standard Class,CUST-0756,Michael Davis,Corporate,South,Tennessee,Nashville,Office Supplies,Binders,3-Ring Binder,5,20.14,0.0,100.7,23.62,Cash on Delivery
ORD-2024-02478,2024-12-27,2025-01-01,Standard Class,CUST-0109,Chris Johnson,Consumer,Central,Michigan,Detroit,OFFICE SUPPLIES,Art,Highlighter Pack,4,3.82,0.0,15.28,4.62,Credit Card
ORD-2024-03932,2024-03-15,2024-03-20,Second Class,CUST-0343,Priya Williams,Consumer,East,New York,New York City,Office Supplies,Binders,Presentation Binder,5,7.86,0.0,39.3,4.12,Cash on Delivery
ORD-2024-02432,2024-06-30,2024-07-04,Second Class,CUST-0178,Kevin Brown,Consumer,Central,Texas,Houston,Office Supplies,Paper,A4 Copy Paper 500,2,13.91,0.0,27.82,9.91,Cash on Delivery
ORD-2024-02330,2024-05-07,2024-05-12,Standard Class,CUST-0728,Sofia Singh,Consumer,West,Washington,Spokane,Furniture,Chairs,Ergonomic Office Chair,5,131.33,0.0,656.65,77.33,Debit Card
ORD-2025-00806,2025-07-25,2025-07-29,Second Class,CUST-0634,David Singh,Home Office,West,Arizona,Phoenix,OFFICE SUPPLIES,Binders,3-Ring Binder,6,21.79,0.0,130.74,13.19,Credit Card
ORD-2025-05446,2025-10-17,2025-10-19,Same Day,CUST-0016,James Williams,Home Office,East,Massachusetts,Boston,Office Supplies,Art,Highlighter Pack,2,23.87,0.5,23.87,-2.15,Cash on Delivery
ORD-2025-05890,2025-09-01,2025-09-04,Second Class,CUST-0161,Kevin Brown,Consumer,Central,Texas,Austin,Office Supplies,Paper,A4 Copy Paper 500,1,26.2,0.5,13.1,-0.37,Debit Card
ORD-2024-03809,22/11/2024,2024-11-28,Standard Class,CUST-0144,Olivia Singh,Consumer,East,New Jersey,Newark,Office Supplies,Paper,Notebook Set,5,30.17,0.1,135.77,41.65,PayPal
ORD-2025-03488,2025-12-23,2025-12-29,Standard Class,CUST-0250,John Smith,Home Office,South,Tennessee,Nashville,Furniture,Chairs,Ergonomic Office Chair,5,270.4,0.0,1352.0,244.66,PayPal
ORD-2024-00038,2024-02-15,2024-02-19,Second Class,CUST-0795,Priya Khan,Corporate,East,New York,Buffalo,Office Supplies,Art,Marker Set,3,14.45,0.0,43.35,15.84,Credit Card
ORD-2024-01515,2024-12-31,2025-01-05,Standard Class,CUST-0063,James Brown,Consumer,Central,Illinois,Chicago,Office Supplies,Art,Marker Set,3,4.18,0.0,$12.54,3.12,Debit Card
ORD-2025-02405,2025-11-16,2025-11-21,Standard Class,CUST-0100,Meera Patel,Corporate,South,Georgia,Atlanta,Technology,Machines,Label Maker,4,1220.95,0.3,"$3,418.66",206.97,PayPal
ORD-2025-03382,2025-12-13,2025-12-16,Second Class,CUST-0680,James Sharma,Home Office,West,Washington,Spokane,Technology,Machines,Laser Printer,3,1308.92,0.1,3534.08,105.05,Cash on Delivery
ORD-2025-02550,2025-08-10,2025-08-15,Standard Class,CUST-0673,Isha Smith,Consumer,Central,Michigan,Detroit,furniture,Chairs,Folding Chair,3,75.06,0.2,180.14,7.04,Cash on Delivery
ORD-2025-03253,2025-06-28,2025-07-03,Standard Class,CUST-0744,Emily Smith,Corporate,East,New York,Buffalo,Technology,Accessories,Wireless Mouse,6,69.42,0.0,416.52,180.72,PayPal
ORD-2024-03168,2024-12-13,2024-12-17,Second Class,CUST-0450,Rahul Sharma,Consumer,East,New Jersey,Newark,Furniture,Tables,Standing Desk,3,899.67,0.0,2699.01,172.45,Credit Card
ORD-2024-03561,2024-11-29,2024-12-06,Standard Class,CUST-0654,Arjun Smith,Consumer,East,Pennsylvania,Pittsburgh,Furniture,Tables,Conference Table,5,259.86,0.0,1299.3,105.7,Debit Card
ORD-2024-03064,2024-09-02,2024-09-06,First Class,CUST-0673,Isha Smith,Consumer,Central,Michigan,Detroit,Technology,Phones,Wireless Headset,3,309.18,0.3,649.28,23.43,PayPal
ORD-2024-00880,25/10/2024,2024-10-30,Second Class,CUST-0614,Laura Verma,,Central,Texas,Dallas,Furniture,Bookcases,5-Shelf Bookcase,4,343.85,0.2,1100.32,-42.44,Cash on Delivery
ORD-2025-03898,2025-09-26,2025-10-03,Standard Class,CUST-0258,Nina Davis,Consumer,West,Oregon,Portland,Furniture,Bookcases,5-Shelf Bookcase,3,235.33,0.0,705.99,65.22,PayPal
ORD-2025-05968,29/06/2025,2025-07-05,Standard Class,CUST-0630,Olivia Khan,Corporate,South,North Carolina,Charlotte,Office Supplies,Art,Marker Set,4,7.28,0.0,29.12,10.44,Credit Card
ORD-2024-00157,2024-12-29,2025-01-03,Standard Class,CUST-0428,Rahul Smith,Consumer,West,Washington,Seattle,TECHNOLOGY,Accessories,Wireless Mouse,6,57.06,0.0,342.36,138.4,PayPal
ORD-2025-05357,2025-03-16,2025-03-21,Standard Class,CUST-0433,Sofia Williams,Corporate,South,Tennessee,Nashville,Office Supplies,Binders,Presentation Binder,3,27.0,0.3,56.7,-2.07,Cash on Delivery
ORD-2025-00411,2025-10-02,2025-10-09,Standard Class,CUST-0683,Sofia Singh,Consumer,East,Massachusetts,Boston,Technology,Phones,Wireless Headset,6,670.89,0.1,3622.81,281.61,Debit Card
ORD-2025-03210,2025-09-14,2025-09-18,Second Class,CUST-0019,Arjun Brown,Home Office,South,Tennessee,Nashville,Office Supplies,Art,Highlighter Pack,6,17.18,0.0,103.08,39.85,PayPal
ORD-2025-04978,2025-12-16,2025-12-22,Standard Class,CUST-0777,Sofia Brown,Consumer,West,Arizona,Phoenix,Furniture,Tables,Conference Table,4,275.92,0.2,882.94,-131.94,PayPal
ORD-2024-05235,2024-10-04,2024-10-11,Standard Class,CUST-0529,Rahul Smith,Consumer,South,Georgia,Atlanta,Office Supplies,Binders,3-Ring Binder,4,8.71,0.1,31.36,6.67,PayPal
ORD-2024-01739,20/05/2024,2024-05-22,First Class,CUST-0006,Kevin Smith,Consumer,West,California,San Francisco,Furniture,Tables,Coffee Table,5,898.53,0.0,4492.65,472.21,PayPal
ORD-2024-02136,2024-07-11,2024-07-17,Standard Class,CUST-0348,Nina Singh,Corporate,West,California,San Diego,Office Supplies,Binders,3-Ring Binder,4,17.45,0.1,$62.82,12.92,Cash on Delivery
ORD-2024-02612,2024-10-30,2024-11-06,Standard Class,CUST-0594,Rahul Davis,Consumer,Central,Texas,Austin,Technology,Machines,Label Maker,3,901.8,0.0,2705.4,49.54,Debit Card
ORD-2025-04909,2025-12-30,2026-01-05,Standard Class,CUST-0369,Michael Sharma,Consumer,West,Washington,Spokane,Furniture,Tables,Coffee Table,3,588.84,0.0,1766.52,102.06,Credit Card
ORD-2024-04083,2024-03-09,2024-03-16,Standard Class,CUST-0107,Kevin Johnson,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,3-Ring Binder,1,17.77,0.0,17.77,6.06,Debit Card
ORD-2024-02919,2024-03-02,2024-03-05,Second Class,CUST-0647,Michael Sharma,Corporate,Central,Michigan,Detroit,Technology,Accessories,Wireless Mouse,7,111.9,0.0,783.3,187.45,Credit Card
ORD-2025-02009,2025-03-10,2025-03-17,Standard Class,CUST-0387,Nina Patel,Corporate,South,Florida,Orlando,Office Supplies,Art,Marker Set,4,7.76,0.1,27.94,8.27,Debit Card
ORD-2024-02665,2024-08-22,2024-08-28,Standard Class,CUST-0671,Kevin Smith,Corporate,Central,Texas,Austin,Furniture,Tables,Standing Desk,2,466.02,0.3,652.43,-72.33,PayPal
ORD-2025-05778,2025-07-05,2025-07-05,Same Day,CUST-0402,Daniel Smith,Consumer,South,Georgia,Atlanta,Furniture,Bookcases,5-Shelf Bookcase,3,235.93,0.1,637.01,-3.65,PayPal
ORD-2025-03521,2025-03-10,2025-03-13,First Class,CUST-0326,Nina Khan,Corporate,West,California,San Francisco,Technology,Machines,Laser Printer,5,641.65,0.0,3208.25,173.69,Credit Card
ORD-2025-04933,2025-04-09,2025-04-14,Standard Class,CUST-0345,Laura Williams,Consumer,East,New Jersey,Newark,Furniture,Bookcases,Corner Bookcase,3,178.5,0.1,481.95,-25.37,PayPal
ORD-2025-00085,2025-05-22,2025-05-26,Second Class,CUST-0701,Ananya Smith,Corporate,South,Georgia,Atlanta,Office Supplies,Storage,Storage Box,3,159.03,0.0,477.09,108.25,Cash on Delivery
ORD-2024-00711,2024-11-24,2024-11-30,Standard Class,CUST-0577,John Verma,Home Office,West,Arizona,Phoenix,Furniture,Tables,Conference Table,4,623.72,0.0,"$2,494.88",103.23,PayPal
ORD-2024-00927,2024-05-24,2024-05-30,Standard Class,CUST-0464,David Davis,Corporate,West,Oregon,Portland,Office Supplies,Binders,3-Ring Binder,2,14.65,0.0,29.3,3.42,Credit Card
ORD-2025-02599,2025-04-28,2025-05-05,Standard Class,CUST-0309,Daniel Verma,,East,New York,Buffalo,Office Supplies,Storage,Storage Box,3,147.63,0.1,398.6,79.74,Credit Card
ORD-2025-04697,2025-12-03,2025-12-10,Standard Class,CUST-0561,Sofia Smith,Home Office,Central,Michigan,Detroit,Furniture,Tables,Standing Desk,2,389.96,0.0,779.92,-36.3,PayPal
ORD-2025-02878,2025-10-31,2025-11-06,Standard Class,CUST-0748,Sara Singh,Home Office,Central,Ohio,Columbus,Technology,Accessories,USB-C Hub,1,67.32,0.0,67.32,24.58,Cash on Delivery
ORD-2025-00255,2025-04-15,2025-04-19,Second Class,CUST-0271,Chris Johnson,Home Office,South,North Carolina,Charlotte,Office Supplies,Art,Highlighter Pack,2,21.12,0.0,42.24,9.52,Cash on Delivery
ORD-2024-02299,2024-11-22,2024-11-25,First Class,CUST-0624,Chris Sharma,Corporate,East,Massachusetts,Boston,Furniture,Tables,Coffee Table,3,620.05,0.0,1860.15,-7.81,PayPal
ORD-2024-00352,2024-07-14,2024-07-19,Second Class,CUST-0767,John Johnson,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,Presentation Binder,2,4.04,0.0,8.08,2.21,Cash on Delivery
ORD-2024-02672,29/08/2024,2024-09-01,Second Class,CUST-0458,Rahul Verma,Home Office,West,California,Los Angeles,Office Supplies,Paper,A4 Copy Paper 500,3,36.89,0.5,55.34,2.67,Cash on Delivery
ORD-2024-02087,2024-06-09,2024-06-16,Standard Class,CUST-0654,Arjun Smith,Consumer,East,Pennsylvania,Pittsburgh,Office Supplies,Storage,Storage Box,2,164.25,0.0,$328.50,77.72,PayPal
ORD-2025-01407,2025-11-16,2025-11-19,Second Class,CUST-0206,Chris Johnson,Corporate,South,Tennessee,Nashville,  Furniture ,Bookcases,5-Shelf Bookcase,3,174.32,0.0,522.96,32.52,Credit Card
ORD-2024-01882,2024-08-14,2024-08-21,Standard Class,CUST-0344,Sofia Sharma,Consumer,West,California,Los Angeles,office supplies,Storage,Storage Box,2,43.73,0.3,61.22,1.64,PayPal
ORD-2025-00539,2025-11-28,2025-12-04,Standard Class,CUST-0057,Sara Patel,Home Office,East,Pennsylvania,Philadelphia,Technology,Phones,Wireless Headset,6,271.23,0.1,1464.64,187.22,Credit Card
ORD-2024-04757,2024-12-20,2024-12-26,Standard Class,CUST-0623,Sara Smith,Corporate,South,Tennessee,Nashville,FURNITURE,Tables,Conference Table,2,352.64,0.0,705.28,7.24,Cash on Delivery
ORD-2025-00264,2025-10-08,2025-10-12,First Class,CUST-0252,Sara Smith,Corporate,East,New Jersey,Newark,Office Supplies,Storage,Desk Organizer,4,123.95,0.0,495.8,143.82,PayPal
ORD-2024-01352,2024-08-29,2024-09-05,Standard Class,CUST-0420,Emily Patel,Home Office,West,Oregon,Portland,Technology,Machines,Document Scanner,4,339.87,0.0,1359.48,201.65,Cash on Delivery
ORD-2024-05600,2024-12-22,2024-12-28,Standard Class,CUST-0118,Olivia Williams,Corporate,East,New York,New York City,Office Supplies,Art,Highlighter Pack,2,15.56,0.1,28.01,7.37,Debit Card
ORD-2024-03287,2024-10-09,2024-10-14,Second Class,CUST-0004,Daniel Khan,Consumer,South,Georgia,Atlanta,Office Supplies,Art,Highlighter Pack,3,22.8,0.0,68.4,27.05,PayPal
ORD-2025-03712,22/08/2025,2025-08-25,Second Class,CUST-0408,David Singh,Corporate,West,Arizona,Phoenix,Office Supplies,Art,Marker Set,2,19.81,0.1,$35.66,5.01,Credit Card
ORD-2025-04734,2025-10-03,2025-10-07,Second Class,CUST-0750,Isha Brown,Consumer,Central,Michigan,Detroit,Office Supplies,Storage,Desk Organizer,3,30.12,0.1,81.32,12.68,Cash on Delivery
ORD-2025-03495,2025-10-19,2025-10-25,Standard Class,CUST-0164,Nina Singh,Consumer,West,California,San Francisco,Furniture,Chairs,Ergonomic Office Chair,4,293.11,0.2,937.95,-20.54,Credit Card
ORD-2024-00784,2024-01-29,2024-02-02,First Class,CUST-0314,Ananya Brown,,Central,Michigan,Detroit,Office Supplies,Paper,A4 Copy Paper 500,6,11.6,0.1,62.64,14.18,Debit Card
ORD-2025-05141,2025-12-02,2025-12-05,First Class,CUST-0685,Meera Brown,Home Office,East,Pennsylvania,Philadelphia,Technology,Machines,Document Scanner,3,1155.15,0.0,3465.45,531.37,Debit Card
ORD-2025-04959,2025-03-05,2025-03-12,Standard Class,CUST-0419,Nina Sharma,Home Office,Central,Texas,Houston,Furniture,Tables,Standing Desk,4,367.14,0.0,1468.56,199.64,PayPal
ORD-2024-02081,2024-08-11,2024-08-16,Standard Class,CUST-0697,Arjun Brown,Home Office,Central,Texas,Dallas,Technology,Phones,Desk Phone,2,96.58,0.0,193.16,53.14,Cash on Delivery
ORD-2025-04796,2025-12-17,2025-12-21,First Class,CUST-0352,Ananya Sharma,Consumer,South,Florida,Miami,Furniture,Bookcases,5-Shelf Bookcase,4,285.41,0.2,913.31,-83.95,Debit Card
ORD-2025-02933,2025-01-03,2025-01-07,First Class,CUST-0559,Rahul Johnson,Consumer,West,Arizona,Phoenix,Technology,Accessories,Wireless Mouse,1,69.39,0.1,62.45,9.12,Cash on Delivery
ORD-2025-04350,2025-08-06,2025-08-12,Standard Class,CUST-0489,Aarav Williams,Home Office,West,Oregon,Portland,Furniture,Bookcases,5-Shelf Bookcase,3,300.19,0.3,630.4,-147.23,Credit Card
ORD-2025-04352,2025-11-18,2025-11-23,Second Class,CUST-0734,Chris Patel,Consumer,South,Florida,Miami,Office Supplies,Storage,Desk Organizer,2,172.91,0.1,311.24,61.87,PayPal
ORD-2025-05133,2025-06-05,2025-06-09,First Class,CUST-0169,John Williams,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,Storage Box,5,70.65,0.2,282.6,43.34,Debit Card
ORD-2025-02504,2025-01-03,2025-01-08,Standard Class,CUST-0058,Meera Johnson,Consumer,East,Massachusetts,Boston,Office Supplies,Storage,File Cabinet,2,46.93,0.3,65.7,-0.43,Credit Card
ORD-2025-03350,14/09/2025,2025-09-17,Second Class,CUST-0711,Kevin Patel,Consumer,East,New Jersey,Newark,Office Supplies,Paper,Sticky Notes Pack,2,23.44,0.3,32.82,5.73,Credit Card
ORD-2025-04795,2025-12-06,2025-12-07,Same Day,CUST-0062,Olivia Verma,,Central,Ohio,Columbus,Office Supplies,Binders,3-Ring Binder,4,10.64,0.1,38.3,3.07,Cash on Delivery
ORD-2025-01616,2025-09-07,2025-09-12,Second Class,CUST-0439,Laura Smith,Consumer,South,North Carolina,Charlotte,Technology,Machines,Label Maker,3,728.09,0.2,1747.42,-204.98,PayPal
ORD-2025-04245,2025-10-28,2025-11-02,Standard Class,CUST-0164,Nina Singh,Consumer,West,California,San Francisco,Office Supplies,Art,Highlighter Pack,4,23.98,0.2,76.74,16.46,Cash on Delivery
ORD-2024-02956,2024-09-18,2024-09-25,Standard Class,CUST-0743,Ananya Johnson,Home Office,Central,Illinois,Chicago,furniture,Tables,Conference Table,6,650.11,0.0,3900.66,395.88,Cash on Delivery
ORD-2025-00394,2025-04-22,2025-04-29,Standard Class,CUST-0489,Aarav Williams,Home Office,West,Oregon,Portland,Office Supplies,Binders,3-Ring Binder,4,7.71,0.1,27.76,2.97,PayPal
ORD-2025-02472,2025-11-10,2025-11-14,Second Class,CUST-0346,Olivia Patel,Corporate,South,Florida,Orlando,Office Supplies,Binders,3-Ring Binder,8,10.33,0.0,82.64,23.39,Cash on Delivery
ORD-2024-03672,2024-07-01,2024-07-02,Same Day,CUST-0347,Olivia Williams,Corporate,West,Washington,Seattle,Furniture,Chairs,Executive Chair,4,288.05,0.0,1152.2,66.78,PayPal
ORD-2025-00094,2025-09-02,2025-09-07,Second Class,CUST-0473,Ananya Sharma,Consumer,Central,Ohio,Columbus,Office Supplies,Binders,Presentation Binder,4,21.62,0.5,43.24,-5.26,Credit Card
ORD-2024-05718,2024-12-11,2024-12-18,Standard Class,CUST-0142,Chris Williams,Consumer,East,New York,Buffalo,Furniture,Bookcases,5-Shelf Bookcase,6,319.91,0.3,1343.62,-303.96,Credit Card
ORD-2025-03025,2025-02-21,2025-02-26,Standard Class,CUST-0671,Kevin Smith,Corporate,Central,Texas,Austin,Office Supplies,Binders,Presentation Binder,4,10.51,0.0,42.04,12.61,Cash on Delivery
ORD-2025-00764,2025-09-15,2025-09-22,Standard Class,CUST-0788,Sara Johnson,Home Office,West,Arizona,Phoenix,Office Supplies,Art,Highlighter Pack,5,20.18,0.0,100.9,30.27,Credit Card
ORD-2025-05098,2025-08-06,2025-08-12,Standard Class,CUST-0719,Emily Patel,Consumer,South,North Carolina,Charlotte,Technology,Machines,Label Maker,4,1235.87,0.0,4943.48,601.3,Debit Card
ORD-2025-02901,2025-05-03,2025-05-10,Standard Class,CUST-0079,Daniel Brown,Corporate,East,New Jersey,Newark,Office Supplies,Binders,3-Ring Binder,3,8.88,0.5,13.32,-1.15,Credit Card
ORD-2025-02955,2025-07-18,2025-07-24,Standard Class,CUST-0192,Kevin Williams,Corporate,Central,Ohio,Columbus,Furniture,Chairs,Ergonomic Office Chair,4,90.01,0.0,360.04,41.58,PayPal
ORD-2024-02575,2024-05-16,2024-05-17,,CUST-0508,David Patel,Consumer,East,Massachusetts,Boston,Furniture,Tables,Coffee Table,2,675.52,0.3,945.73,-156.96,Credit Card
ORD-2025-03434,2025-06-20,2025-06-26,Standard Class,CUST-0771,Arjun Patel,Consumer,East,Pennsylvania,Pittsburgh,Office Supplies,Binders,3-Ring Binder,3,22.42,0.5,33.63,-6.5,PayPal
ORD-2025-01363,2025-10-09,2025-10-16,Standard Class,CUST-0554,Isha Khan,Corporate,South,Florida,Orlando,  Office Supplies ,Binders,Presentation Binder,2,13.92,0.1,25.06,1.32,Credit Card
ORD-2025-05080,2025-12-17,2025-12-22,Standard Class,CUST-0489,Aarav Williams,Home Office,West,Oregon,Portland,Office Supplies,Storage,Storage Box,4,74.89,0.0,299.56,61.41,Credit Card
ORD-2024-03658,2024-05-21,2024-05-24,Second Class,CUST-0051,Arjun Singh,Consumer,East,Massachusetts,Boston,Technology,Machines,Document Scanner,3,590.13,0.0,1770.39,431.04,Cash on Delivery
ORD-2025-01845,2025-08-23,2025-08-29,Standard Class,CUST-0137,Sofia Smith,Consumer,Central,Ohio,Columbus,Furniture,Tables,Standing Desk,3,491.6,0.1,1327.32,-123.97,PayPal
ORD-2024-01039,2024-10-18,2024-10-19,Same Day,CUST-0283,John Brown,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,Notebook Set,3,29.09,0.0,87.27,33.81,Credit Card
ORD-2024-05954,2024-03-09,2024-03-11,First Class,CUST-0676,Aarav Davis,Home Office,Central,Michigan,Detroit,Office Supplies,Paper,Notebook Set,2,37.06,0.0,$74.12,29.38,Debit Card
ORD-2025-00466,2025-12-22,2025-12-27,Standard Class,CUST-0441,David Johnson,Home Office,East,Pennsylvania,Pittsburgh,Technology,Machines,Label Maker,3,477.79,0.1,1290.03,-50.44,Credit Card
ORD-2025-05685,2025-12-25,2025-12-30,Standard Class,CUST-0457,Sofia Smith,Consumer,South,Georgia,Atlanta,Furniture,Tables,Conference Table,4,123.22,0.0,492.88,-10.29,Credit Card
ORD-2024-03978,2024-01-27,2024-01-30,Second Class,CUST-0314,Ananya Brown,Corporate,Central,Michigan,Detroit,Technology,Machines,Laser Printer,2,558.37,0.1,1005.07,138.21,PayPal
ORD-2025-02272,2025-09-26,2025-09-29,First Class,CUST-0565,Michael Davis,Home Office,Central,Ohio,Columbus,Office Supplies,Binders,3-Ring Binder,6,7.76,0.2,37.25,1.67,Debit Card
ORD-2025-00692,2025-09-11,2025-09-16,Second Class,CUST-0339,Rahul Davis,Consumer,East,Pennsylvania,Philadelphia,office supplies,Paper,A4 Copy Paper 500,1,10.18,0.0,10.18,2.99,PayPal
ORD-2024-00562,2024-03-21,2024-03-26,Standard Class,CUST-0059,Sofia Johnson,Consumer,South,Florida,Orlando,Office Supplies,Storage,Desk Organizer,4,126.45,0.3,354.06,42.39,Debit Card
ORD-2025-05745,2025-12-31,2026-01-06,Standard Class,CUST-0459,Michael Smith,Corporate,South,Georgia,,Office Supplies,Art,Marker Set,3,3.71,0.2,8.9,1.3,Debit Card
ORD-2025-00186,2025-06-29,2025-07-05,Standard Class,CUST-0765,Chris Singh,Corporate,Central,Ohio,Columbus,Office Supplies,Paper,Notebook Set,3,12.12,0.0,36.36,15.08,Debit Card
ORD-2024-04348,2024-10-04,2024-10-11,Standard Class,CUST-0263,Emily Smith,Consumer,Central,Michigan,Detroit,Technology,Machines,Document Scanner,3,452.7,0.1,1222.29,202.29,Credit Card
ORD-2025-01045,2025-04-17,2025-04-23,Standard Class,CUST-0031,James Khan,Consumer,East,Pennsylvania,Pittsburgh,FURNITURE,Chairs,Executive Chair,2,238.12,0.0,476.24,72.99,PayPal
ORD-2024-01502,2024-01-06,2024-01-13,Standard Class,CUST-0627,Kevin Williams,Consumer,West,California,San Diego,Technology,Machines,Laser Printer,-3,269.85,0.0,809.55,161.57,Credit Card
ORD-2025-02705,14/11/2025,2025-11-17,Second Class,CUST-0750,Isha Brown,Consumer,Central,Michigan,Detroit,Furniture,Tables,Standing Desk,1,128.45,0.2,102.76,0.97,Debit Card
ORD-2024-01733,2024-09-02,2024-09-06,Second Class,CUST-0639,Isha Khan,Home Office,West,Arizona,Phoenix,Furniture,Bookcases,5-Shelf Bookcase,3,342.19,0.3,718.6,-65.55,Cash on Delivery
ORD-2025-01087,2025-10-27,2025-11-02,Standard Class,CUST-0413,Rahul Williams,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,3-Ring Binder,3,13.49,0.0,40.47,9.52,Credit Card
ORD-2025-03800,2025-06-04,2025-06-09,Second Class,CUST-0685,Meera Brown,Home Office,East,Pennsylvania,Philadelphia,Technology,Phones,Desk Phone,3,624.9,0.0,1874.7,418.07,Credit Card
